"","date","h_year","flow","baseflow"
"736",1966-01-05,1966,9,0.826086956521739
"737",1966-01-06,1966,4,0.782608695652174
"738",1966-01-07,1966,71,0.739130434782609
"739",1966-01-08,1966,48,0.695652173913043
"740",1966-01-09,1966,55,0.652173913043478
"741",1966-01-10,1966,71,0.608695652173913
"742",1966-01-11,1966,34,0.565217391304348
"743",1966-01-12,1966,54,0.521739130434783
"744",1966-01-13,1966,54,0.478260869565217
"745",1966-01-14,1966,17,0.434782608695652
"746",1966-01-15,1966,99,0.391304347826087
"747",1966-01-16,1966,99,0.347826086956522
"748",1966-01-17,1966,17,0.304347826086957
"749",1966-01-18,1966,17,0.260869565217391
"750",1966-01-19,1966,81,0.217391304347826
"751",1966-01-20,1966,47,0.173913043478261
"752",1966-01-21,1966,47,0.130434782608696
"753",1966-01-22,1966,17,0.0869565217391305
"754",1966-01-23,1966,5,0.0434782608695652
"755",1966-01-24,1966,0,0
"756",1966-01-25,1966,6,0
"757",1966-01-26,1966,0,0
"758",1966-01-27,1966,5,0
"759",1966-01-28,1966,1,0
"760",1966-01-29,1966,0,0
"761",1966-01-30,1966,6,0
"762",1966-01-31,1966,18,0
"763",1966-02-01,1966,3,0
"764",1966-02-02,1966,4,0
"765",1966-02-03,1966,9,0
"766",1966-02-04,1966,0,0
"767",1966-02-05,1966,5,0.0588235294117647
"768",1966-02-06,1966,3,0.117647058823529
"769",1966-02-07,1966,4,0.176470588235294
"770",1966-02-08,1966,2,0.235294117647059
"771",1966-02-09,1966,4,0.294117647058824
"772",1966-02-10,1966,4,0.352941176470588
"773",1966-02-11,1966,9,0.411764705882353
"774",1966-02-12,1966,3,0.470588235294118
"775",1966-02-13,1966,9,0.529411764705882
"776",1966-02-14,1966,5,0.588235294117647
"777",1966-02-15,1966,5,0.647058823529412
"778",1966-02-16,1966,2,0.705882352941177
"779",1966-02-17,1966,3,0.764705882352941
"780",1966-02-18,1966,5,0.823529411764706
"781",1966-02-19,1966,5,0.882352941176471
"782",1966-02-20,1966,2,0.941176470588235
"783",1966-02-21,1966,1,1
"784",1966-02-22,1966,8,1
"785",1966-02-23,1966,1,1
"786",1966-02-24,1966,9,1
"787",1966-02-25,1966,8,1
"788",1966-02-26,1966,1,1
"789",1966-02-27,1966,2,1
"790",1966-02-28,1966,4,1
"791",1966-03-01,1966,5,1
"792",1966-03-02,1966,5,1
"793",1966-03-03,1966,5,1
"794",1966-03-04,1966,1,1
"795",1966-03-05,1966,1,1
"796",1966-03-06,1966,65,1.25
"797",1966-03-07,1966,18,1.375
"798",1966-03-08,1966,77,1.5
"799",1966-03-09,1966,34,1.625
"800",1966-03-10,1966,94,1.75
"801",1966-03-11,1966,64,1.875
"802",1966-03-12,1966,2,2
"803",1966-03-13,1966,7,1.88888888888889
"804",1966-03-14,1966,2,1.77777777777778
"805",1966-03-15,1966,4,1.66666666666667
"806",1966-03-16,1966,5,1.55555555555556
"807",1966-03-17,1966,89,1.44444444444444
"808",1966-03-18,1966,4,1.33333333333333
"809",1966-03-19,1966,18,1.22222222222222
"810",1966-03-20,1966,99,1.11111111111111
"811",1966-03-21,1966,14,1
"812",1966-03-22,1966,94,0.888888888888889
"813",1966-03-23,1966,81,0.777777777777778
"814",1966-03-24,1966,17,0.666666666666667
"815",1966-03-25,1966,99,0.555555555555556
"816",1966-03-26,1966,4,0.444444444444444
"817",1966-03-27,1966,99,0.333333333333333
"818",1966-03-28,1966,65,0.222222222222222
"819",1966-03-29,1966,1,0.111111111111111
"820",1966-03-30,1966,0,0
"821",1966-03-31,1966,5,0.166666666666667
"822",1966-04-01,1966,6,0.333333333333333
"823",1966-04-02,1966,8,0.5
"824",1966-04-03,1966,9,0.666666666666667
"825",1966-04-04,1966,1,0.833333333333333
"826",1966-04-05,1966,1,1
"827",1966-04-06,1966,94,1.21428571428571
"828",1966-04-07,1966,24,1.42857142857143
"829",1966-04-08,1966,55,1.64285714285714
"830",1966-04-09,1966,34,1.85714285714286
"831",1966-04-10,1966,94,2.07142857142857
"832",1966-04-11,1966,21,2.28571428571429
"833",1966-04-12,1966,5,2.5
"834",1966-04-13,1966,8,2.71428571428571
"835",1966-04-14,1966,8,2.92857142857143
"836",1966-04-15,1966,71,3.14285714285714
"837",1966-04-16,1966,65,3.35714285714286
"838",1966-04-17,1966,5,3.57142857142857
"839",1966-04-18,1966,9,3.78571428571429
"840",1966-04-19,1966,4,4
"841",1966-04-20,1966,7,3.66666666666667
"842",1966-04-21,1966,6,3.33333333333333
"843",1966-04-22,1966,9,3
"844",1966-04-23,1966,7,2.66666666666667
"845",1966-04-24,1966,9,2.33333333333333
"846",1966-04-25,1966,9,2
"847",1966-04-26,1966,6,1.66666666666667
"848",1966-04-27,1966,4,1.33333333333333
"849",1966-04-28,1966,1,1
"850",1966-04-29,1966,6,1.3
"851",1966-04-30,1966,6,1.6
"852",1966-05-01,1966,8,1.9
"853",1966-05-02,1966,65,2.2
"854",1966-05-03,1966,48,2.5
"855",1966-05-04,1966,14,2.8
"856",1966-05-05,1966,81,3.1
"857",1966-05-06,1966,14,3.4
"858",1966-05-07,1966,98,3.7
"859",1966-05-08,1966,4,4
"860",1966-05-09,1966,6,4
"861",1966-05-10,1966,9,4
"862",1966-05-11,1966,8,4
"863",1966-05-12,1966,4,4
"864",1966-05-13,1966,5,4
"865",1966-05-14,1966,9,4
"866",1966-05-15,1966,4,4
"867",1966-05-16,1966,24,3.63636363636364
"868",1966-05-17,1966,74,3.27272727272727
"869",1966-05-18,1966,81,2.90909090909091
"870",1966-05-19,1966,14,2.54545454545455
"871",1966-05-20,1966,67,2.18181818181818
"872",1966-05-21,1966,47,1.81818181818182
"873",1966-05-22,1966,64,1.45454545454545
"874",1966-05-23,1966,67,1.09090909090909
"875",1966-05-24,1966,24,0.727272727272727
"876",1966-05-25,1966,83,0.363636363636364
"877",1966-05-26,1966,0,0
"878",1966-05-27,1966,5,0
"879",1966-05-28,1966,0,0
"880",1966-05-29,1966,24,0
"881",1966-05-30,1966,81,0
"882",1966-05-31,1966,83,0
"883",1966-06-01,1966,53,0
"884",1966-06-02,1966,10,0
"885",1966-06-03,1966,97,0
"886",1966-06-04,1966,58,0
"887",1966-06-05,1966,46,0
"888",1966-06-06,1966,23,0
"889",1966-06-07,1966,23,0
"890",1966-06-08,1966,0,0
"891",1966-06-09,1966,38,0
"892",1966-06-10,1966,53,0
"893",1966-06-11,1966,71,0
"894",1966-06-12,1966,11,0
"895",1966-06-13,1966,59,0
"896",1966-06-14,1966,59,0
"897",1966-06-15,1966,71,0
"898",1966-06-16,1966,14,0
"899",1966-06-17,1966,53,0
"900",1966-06-18,1966,58,0
"901",1966-06-19,1966,0,0
"902",1966-06-20,1966,67,0.2
"903",1966-06-21,1966,38,0.4
"904",1966-06-22,1966,81,0.6
"905",1966-06-23,1966,46,0.8
"906",1966-06-24,1966,79,1
"907",1966-06-25,1966,46,1.2
"908",1966-06-26,1966,55,1.4
"909",1966-06-27,1966,81,1.6
"910",1966-06-28,1966,53,1.8
"911",1966-06-29,1966,2,2
"912",1966-06-30,1966,5,1.94444444444444
"913",1966-07-01,1966,3,1.88888888888889
"914",1966-07-02,1966,6,1.83333333333333
"915",1966-07-03,1966,17,1.77777777777778
"916",1966-07-04,1966,24,1.72222222222222
"917",1966-07-05,1966,24,1.66666666666667
"918",1966-07-06,1966,46,1.61111111111111
"919",1966-07-07,1966,71,1.55555555555556
"920",1966-07-08,1966,3,1.5
"921",1966-07-09,1966,7,1.44444444444444
"922",1966-07-10,1966,8,1.38888888888889
"923",1966-07-11,1966,94,1.33333333333333
"924",1966-07-12,1966,24,1.27777777777778
"925",1966-07-13,1966,71,1.22222222222222
"926",1966-07-14,1966,23,1.16666666666667
"927",1966-07-15,1966,14,1.11111111111111
"928",1966-07-16,1966,8,1.05555555555556
"929",1966-07-17,1966,1,1
"930",1966-07-18,1966,34,0.909090909090909
"931",1966-07-19,1966,14,0.818181818181818
"932",1966-07-20,1966,9,0.727272727272727
"933",1966-07-21,1966,14,0.636363636363636
"934",1966-07-22,1966,99,0.545454545454545
"935",1966-07-23,1966,5,0.454545454545455
"936",1966-07-24,1966,1,0.363636363636364
"937",1966-07-25,1966,3,0.272727272727273
"938",1966-07-26,1966,3,0.181818181818182
"939",1966-07-27,1966,9,0.0909090909090909
"940",1966-07-28,1966,0,0
"941",1966-07-29,1966,0,0
"942",1966-07-30,1966,2,0
"943",1966-07-31,1966,1,0
"944",1966-08-01,1966,6,0
"945",1966-08-02,1966,5,0
"946",1966-08-03,1966,7,0
"947",1966-08-04,1966,1,0
"948",1966-08-05,1966,24,0
"949",1966-08-06,1966,34,0
"950",1966-08-07,1966,94,0
"951",1966-08-08,1966,17,0
"952",1966-08-09,1966,21,0
"953",1966-08-10,1966,71,0
"954",1966-08-11,1966,54,0
"955",1966-08-12,1966,14,0
"956",1966-08-13,1966,97,0
"957",1966-08-14,1966,46,0
"958",1966-08-15,1966,11,0
"959",1966-08-16,1966,0,0
"960",1966-08-17,1966,24,0
"961",1966-08-18,1966,81,0
"962",1966-08-19,1966,9,0
"963",1966-08-20,1966,1,0
"964",1966-08-21,1966,77,0
"965",1966-08-22,1966,17,0
"966",1966-08-23,1966,14,0
"967",1966-08-24,1966,36,0
"968",1966-08-25,1966,8,0
"969",1966-08-26,1966,0,0
"970",1966-08-27,1966,9,0
"971",1966-08-28,1966,6,0
"972",1966-08-29,1966,4,0
"973",1966-08-30,1966,3,0
"974",1966-08-31,1966,3,0
"975",1966-09-01,1966,1,0
"976",1966-09-02,1966,0,0
"977",1966-09-03,1966,9,1.27777777777778
"978",1966-09-04,1966,4,2.55555555555556
"979",1966-09-05,1966,89,3.83333333333333
"980",1966-09-06,1966,3,3
"981",1966-09-07,1966,24,6.38888888888889
"982",1966-09-08,1966,77,7.66666666666667
"983",1966-09-09,1966,94,8.94444444444444
"984",1966-09-10,1966,54,10.2222222222222
"985",1966-09-11,1966,99,11.5
"986",1966-09-12,1966,98,12.7777777777778
"987",1966-09-13,1966,97,14.0555555555556
"988",1966-09-14,1966,58,15.3333333333333
"989",1966-09-15,1966,34,16.6111111111111
"990",1966-09-16,1966,58,17.8888888888889
"991",1966-09-17,1966,71,19.1666666666667
"992",1966-09-18,1966,58,20.4444444444444
"993",1966-09-19,1966,34,21.7222222222222
"994",1966-09-20,1966,23,23
"995",1966-09-21,1966,23,20.9090909090909
"996",1966-09-22,1966,90,18.8181818181818
"997",1966-09-23,1966,90,16.7272727272727
"998",1966-09-24,1966,59,14.6363636363636
"999",1966-09-25,1966,79,12.5454545454545
"1000",1966-09-26,1966,40,10.4545454545455
"1001",1966-09-27,1966,40,8.36363636363636
"1002",1966-09-28,1966,40,6.27272727272727
"1003",1966-09-29,1966,40,4.18181818181818
"1004",1966-09-30,1966,50,2.09090909090909
"1005",1966-10-01,1967,0,0
"1006",1966-10-02,1967,0,0
"1007",1966-10-03,1967,69,0.333333333333333
"1008",1966-10-04,1967,59,0.666666666666667
"1009",1966-10-05,1967,31,1
"1010",1966-10-06,1967,31,1.33333333333333
"1011",1966-10-07,1967,40,1.66666666666667
"1012",1966-10-08,1967,14,2
"1013",1966-10-09,1967,97,2.33333333333333
"1014",1966-10-10,1967,97,2.66666666666667
"1015",1966-10-11,1967,97,3
"1016",1966-10-12,1967,97,3.33333333333333
"1017",1966-10-13,1967,59,3.66666666666667
"1018",1966-10-14,1967,50,4
"1019",1966-10-15,1967,22,4.33333333333333
"1020",1966-10-16,1967,14,4.66666666666667
"1021",1966-10-17,1967,5,5
"1022",1966-10-18,1967,31,4.5
"1023",1966-10-19,1967,40,4
"1024",1966-10-20,1967,69,3.5
"1025",1966-10-21,1967,31,3
"1026",1966-10-22,1967,14,2.5
"1027",1966-10-23,1967,97,2
"1028",1966-10-24,1967,97,1.5
"1029",1966-10-25,1967,97,1
"1030",1966-10-26,1967,22,0.5
"1031",1966-10-27,1967,0,0
"1032",1966-10-28,1967,90,0.0555555555555556
"1033",1966-10-29,1967,67,0.111111111111111
"1034",1966-10-30,1967,71,0.166666666666667
"1035",1966-10-31,1967,99,0.222222222222222
"1036",1966-11-01,1967,83,0.277777777777778
"1037",1966-11-02,1967,53,0.333333333333333
"1038",1966-11-03,1967,97,0.388888888888889
"1039",1966-11-04,1967,23,0.444444444444444
"1040",1966-11-05,1967,53,0.5
"1041",1966-11-06,1967,38,0.555555555555556
"1042",1966-11-07,1967,46,0.611111111111111
"1043",1966-11-08,1967,53,0.666666666666667
"1044",1966-11-09,1967,64,0.722222222222222
"1045",1966-11-10,1967,74,0.777777777777778
"1046",1966-11-11,1967,21,0.833333333333333
"1047",1966-11-12,1967,65,0.888888888888889
"1048",1966-11-13,1967,65,0.944444444444444
"1049",1966-11-14,1967,1,1
"1050",1966-11-15,1967,4,0.909090909090909
"1051",1966-11-16,1967,65,0.818181818181818
"1052",1966-11-17,1967,4,0.727272727272727
"1053",1966-11-18,1967,1,0.636363636363636
"1054",1966-11-19,1967,8,0.545454545454545
"1055",1966-11-20,1967,1,0.454545454545455
"1056",1966-11-21,1967,1,0.363636363636364
"1057",1966-11-22,1967,5,0.272727272727273
"1058",1966-11-23,1967,3,0.181818181818182
"1059",1966-11-24,1967,2,0.0909090909090909
"1060",1966-11-25,1967,0,0
"1061",1966-11-26,1967,0,0
"1062",1966-11-27,1967,0,0
"1063",1966-11-28,1967,8,0
"1064",1966-11-29,1967,1,0
"1065",1966-11-30,1967,7,0
"1066",1966-12-01,1967,0,0
"1067",1966-12-02,1967,3,0
"1068",1966-12-03,1967,0,0
"1069",1966-12-04,1967,0,0
"1070",1966-12-05,1967,8,0
"1071",1966-12-06,1967,9,0
"1072",1966-12-07,1967,8,0
"1073",1966-12-08,1967,8,0
"1074",1966-12-09,1967,6,0
"1075",1966-12-10,1967,4,0
"1076",1966-12-11,1967,4,0
"1077",1966-12-12,1967,9,0
"1078",1966-12-13,1967,8,0
"1079",1966-12-14,1967,1,0
"1080",1966-12-15,1967,6,0
"1081",1966-12-16,1967,0,0
"1082",1966-12-17,1967,6,0.0476190476190476
"1083",1966-12-18,1967,1,0.0952380952380952
"1084",1966-12-19,1967,6,0.142857142857143
"1085",1966-12-20,1967,4,0.19047619047619
"1086",1966-12-21,1967,4,0.238095238095238
"1087",1966-12-22,1967,5,0.285714285714286
"1088",1966-12-23,1967,65,0.333333333333333
"1089",1966-12-24,1967,65,0.380952380952381
"1090",1966-12-25,1967,65,0.428571428571429
"1091",1966-12-26,1967,65,0.476190476190476
"1092",1966-12-27,1967,65,0.523809523809524
"1093",1966-12-28,1967,71,0.571428571428571
"1094",1966-12-29,1967,71,0.619047619047619
"1095",1966-12-30,1967,24,0.666666666666667
"1096",1966-12-31,1967,24,0.714285714285714
"1097",1967-01-01,1967,34,0.761904761904762
"1098",1967-01-02,1967,8,0.80952380952381
"1099",1967-01-03,1967,6,0.857142857142857
"1100",1967-01-04,1967,2,0.904761904761905
"1101",1967-01-05,1967,5,0.952380952380952
"1102",1967-01-06,1967,1,1
"1103",1967-01-07,1967,18,0.941176470588235
"1104",1967-01-08,1967,71,0.882352941176471
"1105",1967-01-09,1967,94,0.823529411764706
"1106",1967-01-10,1967,71,0.764705882352941
"1107",1967-01-11,1967,48,0.705882352941176
"1108",1967-01-12,1967,24,0.647058823529412
"1109",1967-01-13,1967,24,0.588235294117647
"1110",1967-01-14,1967,24,0.529411764705882
"1111",1967-01-15,1967,71,0.470588235294118
"1112",1967-01-16,1967,18,0.411764705882353
"1113",1967-01-17,1967,89,0.352941176470588
"1114",1967-01-18,1967,8,0.294117647058823
"1115",1967-01-19,1967,8,0.235294117647059
"1116",1967-01-20,1967,8,0.176470588235294
"1117",1967-01-21,1967,5,0.117647058823529
"1118",1967-01-22,1967,7,0.0588235294117647
"1119",1967-01-23,1967,0,0
"1120",1967-01-24,1967,5,0
"1121",1967-01-25,1967,1,0
"1122",1967-01-26,1967,2,0
"1123",1967-01-27,1967,6,0
"1124",1967-01-28,1967,2,0
"1125",1967-01-29,1967,0,0
"1126",1967-01-30,1967,5,0
"1127",1967-01-31,1967,7,0
"1128",1967-02-01,1967,2,0
"1129",1967-02-02,1967,1,0
"1130",1967-02-03,1967,5,0
"1131",1967-02-04,1967,5,0
"1132",1967-02-05,1967,1,0
"1133",1967-02-06,1967,0,0
"1134",1967-02-07,1967,9,0
"1135",1967-02-08,1967,4,0
"1136",1967-02-09,1967,0,0
"1137",1967-02-10,1967,7,0
"1138",1967-02-11,1967,0,0
"1139",1967-02-12,1967,0,0
"1140",1967-02-13,1967,2,0
"1141",1967-02-14,1967,0,0
"1142",1967-02-15,1967,0,0
"1143",1967-02-16,1967,8,0.2
"1144",1967-02-17,1967,8,0.3
"1145",1967-02-18,1967,5,0.4
"1146",1967-02-19,1967,5,0.5
"1147",1967-02-20,1967,4,0.6
"1148",1967-02-21,1967,6,0.7
"1149",1967-02-22,1967,2,0.8
"1150",1967-02-23,1967,3,0.9
"1151",1967-02-24,1967,1,1
"1152",1967-02-25,1967,6,1.22222222222222
"1153",1967-02-26,1967,7,1.44444444444444
"1154",1967-02-27,1967,5,1.66666666666667
"1155",1967-02-28,1967,5,1.88888888888889
"1156",1967-03-01,1967,6,2.11111111111111
"1157",1967-03-02,1967,8,2.33333333333333
"1158",1967-03-03,1967,8,2.55555555555556
"1159",1967-03-04,1967,65,2.77777777777778
"1160",1967-03-05,1967,71,3
"1161",1967-03-06,1967,34,3.22222222222222
"1162",1967-03-07,1967,34,3.44444444444444
"1163",1967-03-08,1967,77,3.66666666666667
"1164",1967-03-09,1967,77,3.88888888888889
"1165",1967-03-10,1967,55,4.11111111111111
"1166",1967-03-11,1967,55,4.33333333333333
"1167",1967-03-12,1967,21,4.55555555555556
"1168",1967-03-13,1967,6,4.77777777777778
"1169",1967-03-14,1967,5,5
"1170",1967-03-15,1967,41,4.6875
"1171",1967-03-16,1967,24,4.375
"1172",1967-03-17,1967,24,4.0625
"1173",1967-03-18,1967,34,3.75
"1174",1967-03-19,1967,77,3.4375
"1175",1967-03-20,1967,34,3.125
"1176",1967-03-21,1967,34,2.8125
"1177",1967-03-22,1967,34,2.5
"1178",1967-03-23,1967,14,2.1875
"1179",1967-03-24,1967,74,1.875
"1180",1967-03-25,1967,54,1.5625
"1181",1967-03-26,1967,54,1.25
"1182",1967-03-27,1967,74,0.9375
"1183",1967-03-28,1967,14,0.625
"1184",1967-03-29,1967,6,0.3125
"1185",1967-03-30,1967,0,0
"1186",1967-03-31,1967,5,0
"1187",1967-04-01,1967,9,0
"1188",1967-04-02,1967,0,0
"1189",1967-04-03,1967,7,0
"1190",1967-04-04,1967,3,0
"1191",1967-04-05,1967,1,0
"1192",1967-04-06,1967,1,0
"1193",1967-04-07,1967,0,0
"1194",1967-04-08,1967,0,0
"1195",1967-04-09,1967,4,0
"1196",1967-04-10,1967,5,0
"1197",1967-04-11,1967,6,0
"1198",1967-04-12,1967,8,0
"1199",1967-04-13,1967,1,0
"1200",1967-04-14,1967,9,0
"1201",1967-04-15,1967,3,0
"1202",1967-04-16,1967,9,0
"1203",1967-04-17,1967,2,0
"1204",1967-04-18,1967,0,0
"1205",1967-04-19,1967,6,0.5
"1206",1967-04-20,1967,5,1
"1207",1967-04-21,1967,4,1.5
"1208",1967-04-22,1967,8,2
"1209",1967-04-23,1967,6,2.5
"1210",1967-04-24,1967,8,3
"1211",1967-04-25,1967,8,3.5
"1212",1967-04-26,1967,4,4
"1213",1967-04-27,1967,89,4.95238095238095
"1214",1967-04-28,1967,41,5.90476190476191
"1215",1967-04-29,1967,48,6.85714285714286
"1216",1967-04-30,1967,55,7.80952380952381
"1217",1967-05-01,1967,55,8.76190476190476
"1218",1967-05-02,1967,14,9.71428571428571
"1219",1967-05-03,1967,94,10.6666666666667
"1220",1967-05-04,1967,74,11.6190476190476
"1221",1967-05-05,1967,17,12.5714285714286
"1222",1967-05-06,1967,81,13.5238095238095
"1223",1967-05-07,1967,47,14.4761904761905
"1224",1967-05-08,1967,47,15.4285714285714
"1225",1967-05-09,1967,83,16.3809523809524
"1226",1967-05-10,1967,83,17.3333333333333
"1227",1967-05-11,1967,53,18.2857142857143
"1228",1967-05-12,1967,83,19.2380952380952
"1229",1967-05-13,1967,38,20.1904761904762
"1230",1967-05-14,1967,24,21.1428571428571
"1231",1967-05-15,1967,84,22.0952380952381
"1232",1967-05-16,1967,84,23.047619047619
"1233",1967-05-17,1967,24,24
"1234",1967-05-18,1967,53,22.6666666666667
"1235",1967-05-19,1967,24,21.3333333333333
"1236",1967-05-20,1967,71,20
"1237",1967-05-21,1967,34,18.6666666666667
"1238",1967-05-22,1967,34,17.3333333333333
"1239",1967-05-23,1967,34,16
"1240",1967-05-24,1967,46,14.6666666666667
"1241",1967-05-25,1967,58,13.3333333333333
"1242",1967-05-26,1967,58,12
"1243",1967-05-27,1967,97,10.6666666666667
"1244",1967-05-28,1967,46,9.33333333333333
"1245",1967-05-29,1967,11,8
"1246",1967-05-30,1967,46,6.66666666666667
"1247",1967-05-31,1967,5,5
"1248",1967-06-01,1967,9,4
"1249",1967-06-02,1967,4,2.66666666666667
"1250",1967-06-03,1967,6,1.33333333333334
"1251",1967-06-04,1967,0,0
"1252",1967-06-05,1967,4,1
"1253",1967-06-06,1967,6,2
"1254",1967-06-07,1967,99,3
"1255",1967-06-08,1967,54,4
"1256",1967-06-09,1967,81,5
"1257",1967-06-10,1967,81,6
"1258",1967-06-11,1967,99,7
"1259",1967-06-12,1967,94,8
"1260",1967-06-13,1967,55,9
"1261",1967-06-14,1967,65,10
"1262",1967-06-15,1967,54,11
"1263",1967-06-16,1967,81,12
"1264",1967-06-17,1967,83,13
"1265",1967-06-18,1967,14,14
"1266",1967-06-19,1967,64,12.25
"1267",1967-06-20,1967,30,10.5
"1268",1967-06-21,1967,81,8.75
"1269",1967-06-22,1967,83,7
"1270",1967-06-23,1967,97,5.25
"1271",1967-06-24,1967,71,3.5
"1272",1967-06-25,1967,34,1.75
"1273",1967-06-26,1967,0,0
"1274",1967-06-27,1967,69,0
"1275",1967-06-28,1967,0,0
"1276",1967-06-29,1967,14,0
"1277",1967-06-30,1967,71,0
"1278",1967-07-01,1967,23,0
"1279",1967-07-02,1967,0,0
"1280",1967-07-03,1967,69,0.666666666666667
"1281",1967-07-04,1967,23,1.33333333333333
"1282",1967-07-05,1967,54,2
"1283",1967-07-06,1967,53,2.66666666666667
"1284",1967-07-07,1967,46,3.33333333333333
"1285",1967-07-08,1967,23,4
"1286",1967-07-09,1967,23,4.66666666666667
"1287",1967-07-10,1967,8,5.33333333333333
"1288",1967-07-11,1967,6,6
"1289",1967-07-12,1967,64,5.95
"1290",1967-07-13,1967,10,5.9
"1291",1967-07-14,1967,46,5.85
"1292",1967-07-15,1967,90,5.8
"1293",1967-07-16,1967,59,5.75
"1294",1967-07-17,1967,69,5.7
"1295",1967-07-18,1967,24,5.65
"1296",1967-07-19,1967,46,5.6
"1297",1967-07-20,1967,79,5.55
"1298",1967-07-21,1967,50,5.5
"1299",1967-07-22,1967,50,5.45
"1300",1967-07-23,1967,40,5.4
"1301",1967-07-24,1967,14,5.35
"1302",1967-07-25,1967,46,5.3
"1303",1967-07-26,1967,79,5.25
"1304",1967-07-27,1967,90,5.2
"1305",1967-07-28,1967,79,5.15
"1306",1967-07-29,1967,40,5.1
"1307",1967-07-30,1967,22,5.05
"1308",1967-07-31,1967,5,5
"1309",1967-08-01,1967,14,5
"1310",1967-08-02,1967,14,5
"1311",1967-08-03,1967,14,5
"1312",1967-08-04,1967,22,5
"1313",1967-08-05,1967,5,5
"1314",1967-08-06,1967,5,5
"1315",1967-08-07,1967,22,5
"1316",1967-08-08,1967,22,5
"1317",1967-08-09,1967,22,5
"1318",1967-08-10,1967,22,5
"1319",1967-08-11,1967,22,5
"1320",1967-08-12,1967,22,5
"1321",1967-08-13,1967,14,5
"1322",1967-08-14,1967,22,5
"1323",1967-08-15,1967,5,5
"1324",1967-08-16,1967,89,5.53846153846154
"1325",1967-08-17,1967,97,6.07692307692308
"1326",1967-08-18,1967,89,6.61538461538461
"1327",1967-08-19,1967,89,7.15384615384615
"1328",1967-08-20,1967,89,7.69230769230769
"1329",1967-08-21,1967,89,8.23076923076923
"1330",1967-08-22,1967,89,8.76923076923077
"1331",1967-08-23,1967,89,9.30769230769231
"1332",1967-08-24,1967,89,9.84615384615385
"1333",1967-08-25,1967,89,10.3846153846154
"1334",1967-08-26,1967,74,10.9230769230769
"1335",1967-08-27,1967,60,11.4615384615385
"1336",1967-08-28,1967,12,12
"1337",1967-08-29,1967,74,11.2666666666667
"1338",1967-08-30,1967,74,10.5333333333333
"1339",1967-08-31,1967,74,9.8
"1340",1967-09-01,1967,74,9.06666666666667
"1341",1967-09-02,1967,74,8.33333333333333
"1342",1967-09-03,1967,74,7.6
"1343",1967-09-04,1967,74,6.86666666666667
"1344",1967-09-05,1967,74,6.13333333333333
"1345",1967-09-06,1967,74,5.4
"1346",1967-09-07,1967,40,4.66666666666667
"1347",1967-09-08,1967,47,3.93333333333333
"1348",1967-09-09,1967,59,3.2
"1349",1967-09-10,1967,71,2.46666666666667
"1350",1967-09-11,1967,84,1.73333333333333
"1351",1967-09-12,1967,1,1
"1352",1967-09-13,1967,14,0.947368421052632
"1353",1967-09-14,1967,34,0.894736842105263
"1354",1967-09-15,1967,8,0.842105263157895
"1355",1967-09-16,1967,9,0.789473684210526
"1356",1967-09-17,1967,9,0.736842105263158
"1357",1967-09-18,1967,4,0.684210526315789
"1358",1967-09-19,1967,65,0.631578947368421
"1359",1967-09-20,1967,17,0.578947368421053
"1360",1967-09-21,1967,47,0.526315789473684
"1361",1967-09-22,1967,34,0.473684210526316
"1362",1967-09-23,1967,8,0.421052631578947
"1363",1967-09-24,1967,4,0.368421052631579
"1364",1967-09-25,1967,36,0.315789473684211
"1365",1967-09-26,1967,83,0.263157894736842
"1366",1967-09-27,1967,46,0.210526315789474
"1367",1967-09-28,1967,11,0.157894736842105
