day,month,year,flow,hyear,baseflow,Date
10,12,1990,394,1990,275.57894736842104,1990-12-10
11,12,1990,901,1990,273.1578947368421,1990-12-11
12,12,1990,871,1990,270.7368421052632,1990-12-12
13,12,1990,697,1990,268.3157894736842,1990-12-13
14,12,1990,572,1990,265.89473684210526,1990-12-14
15,12,1990,495,1990,263.4736842105263,1990-12-15
16,12,1990,434,1990,261.0526315789474,1990-12-16
17,12,1990,384,1990,258.63157894736844,1990-12-17
18,12,1990,364,1990,256.2105263157895,1990-12-18
19,12,1990,340,1990,253.78947368421052,1990-12-19
20,12,1990,314,1990,251.3684210526316,1990-12-20
21,12,1990,297,1990,248.94736842105263,1990-12-21
22,12,1990,282,1990,246.5263157894737,1990-12-22
23,12,1990,269,1990,244.10526315789474,1990-12-23
24,12,1990,260,1990,241.68421052631578,1990-12-24
25,12,1990,255,1990,239.26315789473685,1990-12-25
26,12,1990,239,1990,236.8421052631579,1990-12-26
27,12,1990,237,1990,234.42105263157896,1990-12-27
28,12,1990,232,1990,232,1990-12-28
29,12,1990,241,1990,241,1990-12-29
30,12,1990,257,1990,237.48648648648648,1990-12-30
31,12,1990,260,1990,233.97297297297297,1990-12-31
1,1,1991,327,1991,230.45945945945945,1991-01-01
2,1,1991,652,1991,226.94594594594594,1991-01-02
3,1,1991,536,1991,223.43243243243242,1991-01-03
4,1,1991,442,1991,219.9189189189189,1991-01-04
5,1,1991,405,1991,216.40540540540542,1991-01-05
6,1,1991,496,1991,212.8918918918919,1991-01-06
7,1,1991,437,1991,209.3783783783784,1991-01-07
8,1,1991,395,1991,205.86486486486487,1991-01-08
9,1,1991,410,1991,202.35135135135135,1991-01-09
10,1,1991,378,1991,198.83783783783784,1991-01-10
11,1,1991,354,1991,195.32432432432432,1991-01-11
12,1,1991,332,1991,191.8108108108108,1991-01-12
13,1,1991,306,1991,188.2972972972973,1991-01-13
14,1,1991,311,1991,184.78378378378378,1991-01-14
15,1,1991,320,1991,181.27027027027026,1991-01-15
16,1,1991,291,1991,177.75675675675674,1991-01-16
17,1,1991,259,1991,174.24324324324323,1991-01-17
18,1,1991,240,1991,170.72972972972974,1991-01-18
19,1,1991,229,1991,167.21621621621622,1991-01-19
20,1,1991,215,1991,163.7027027027027,1991-01-20
21,1,1991,195,1991,160.1891891891892,1991-01-21
22,1,1991,195,1991,156.67567567567568,1991-01-22
23,1,1991,189,1991,153.16216216216216,1991-01-23
24,1,1991,184,1991,149.64864864864865,1991-01-24
25,1,1991,175,1991,146.13513513513516,1991-01-25
26,1,1991,163,1991,142.6216216216216,1991-01-26
27,1,1991,157,1991,139.10810810810813,1991-01-27
28,1,1991,153,1991,135.59459459459458,1991-01-28
29,1,1991,153,1991,132.0810810810811,1991-01-29
30,1,1991,150,1991,128.56756756756755,1991-01-30
31,1,1991,138,1991,125.05405405405405,1991-01-31
1,2,1991,138,1991,121.54054054054053,1991-02-01
2,2,1991,124,1991,118.02702702702703,1991-02-02
3,2,1991,112,1991,112,1991-02-03
4,2,1991,111,1991,111,1991-02-04
5,2,1991,113,1991,109.66666666666667,1991-02-05
6,2,1991,111,1991,108.33333333333333,1991-02-06
7,2,1991,107,1991,107,1991-02-07
8,2,1991,111,1991,111,1991-02-08
9,2,1991,109,1991,109,1991-02-09
10,2,1991,107,1991,107,1991-02-10
11,2,1991,274,1991,124.23076923076923,1991-02-11
12,2,1991,471,1991,128.53846153846155,1991-02-12
13,2,1991,337,1991,132.84615384615384,1991-02-13
14,2,1991,276,1991,137.15384615384616,1991-02-14
15,2,1991,229,1991,141.46153846153845,1991-02-15
16,2,1991,193,1991,145.76923076923077,1991-02-16
17,2,1991,182,1991,150.0769230769231,1991-02-17
18,2,1991,167,1991,154.3846153846154,1991-02-18
19,2,1991,168,1991,158.69230769230768,1991-02-19
20,2,1991,163,1991,163,1991-02-20
21,2,1991,165,1991,165,1991-02-21
22,2,1991,168,1991,168,1991-02-22
23,2,1991,172,1991,171.2,1991-02-23
24,2,1991,187,1991,174.4,1991-02-24
25,2,1991,215,1991,177.6,1991-02-25
26,2,1991,238,1991,180.8,1991-02-26
27,2,1991,249,1991,184,1991-02-27
28,2,1991,249,1991,187.2,1991-02-28
1,3,1991,233,1991,190.4,1991-03-01
2,3,1991,217,1991,193.6,1991-03-02
3,3,1991,202,1991,196.8,1991-03-03
4,3,1991,200,1991,200,1991-03-04
5,3,1991,213,1991,199.21428571428572,1991-03-05
6,3,1991,227,1991,198.42857142857142,1991-03-06
7,3,1991,240,1991,197.64285714285714,1991-03-07
8,3,1991,255,1991,196.85714285714286,1991-03-08
9,3,1991,293,1991,196.07142857142858,1991-03-09
10,3,1991,297,1991,195.28571428571428,1991-03-10
11,3,1991,278,1991,194.5,1991-03-11
12,3,1991,271,1991,193.71428571428572,1991-03-12
13,3,1991,236,1991,192.92857142857142,1991-03-13
14,3,1991,233,1991,192.14285714285714,1991-03-14
15,3,1991,219,1991,191.35714285714286,1991-03-15
16,3,1991,206,1991,190.57142857142858,1991-03-16
17,3,1991,198,1991,189.78571428571428,1991-03-17
18,3,1991,189,1991,189,1991-03-18
19,3,1991,187,1991,185.5,1991-03-19
20,3,1991,177,1991,177,1991-03-20
21,3,1991,177,1991,177,1991-03-21
22,3,1991,175,1991,175,1991-03-22
23,3,1991,175,1991,174.92307692307693,1991-03-23
24,3,1991,198,1991,174.84615384615384,1991-03-24
25,3,1991,231,1991,174.76923076923077,1991-03-25
26,3,1991,323,1991,174.69230769230768,1991-03-26
27,3,1991,464,1991,174.6153846153846,1991-03-27
28,3,1991,397,1991,174.53846153846155,1991-03-28
29,3,1991,378,1991,174.46153846153845,1991-03-29
30,3,1991,342,1991,174.3846153846154,1991-03-30
31,3,1991,342,1991,174.30769230769232,1991-03-31
1,4,1991,337,1991,174.23076923076923,1991-04-01
2,4,1991,332,1991,174.15384615384616,1991-04-02
3,4,1991,311,1991,174.07692307692307,1991-04-03
4,4,1991,293,1991,174,1991-04-04
5,4,1991,269,1991,173.92307692307693,1991-04-05
6,4,1991,257,1991,173.84615384615384,1991-04-06
7,4,1991,263,1991,173.76923076923077,1991-04-07
8,4,1991,255,1991,173.69230769230768,1991-04-08
9,4,1991,238,1991,173.6153846153846,1991-04-09
10,4,1991,240,1991,173.53846153846155,1991-04-10
11,4,1991,207,1991,173.46153846153845,1991-04-11
12,4,1991,202,1991,173.3846153846154,1991-04-12
13,4,1991,202,1991,173.30769230769232,1991-04-13
14,4,1991,186,1991,173.23076923076923,1991-04-14
15,4,1991,182,1991,173.15384615384616,1991-04-15
16,4,1991,177,1991,173.07692307692307,1991-04-16
17,4,1991,173,1991,173,1991-04-17
18,4,1991,200,1991,175.42857142857142,1991-04-18
19,4,1991,255,1991,177.85714285714286,1991-04-19
20,4,1991,295,1991,180.28571428571428,1991-04-20
21,4,1991,320,1991,182.71428571428572,1991-04-21
22,4,1991,302,1991,185.14285714285714,1991-04-22
23,4,1991,295,1991,187.57142857142858,1991-04-23
24,4,1991,286,1991,190,1991-04-24
25,4,1991,278,1991,192.42857142857142,1991-04-25
26,4,1991,263,1991,194.85714285714286,1991-04-26
27,4,1991,245,1991,197.28571428571428,1991-04-27
28,4,1991,231,1991,199.71428571428572,1991-04-28
29,4,1991,223,1991,202.14285714285714,1991-04-29
30,4,1991,213,1991,204.57142857142858,1991-04-30
1,5,1991,207,1991,207,1991-05-01
2,5,1991,209,1991,207.8709677419355,1991-05-02
3,5,1991,257,1991,208.74193548387098,1991-05-03
4,5,1991,906,1991,209.61290322580646,1991-05-04
5,5,1991,1192,1991,210.48387096774192,1991-05-05
6,5,1991,962,1991,211.3548387096774,1991-05-06
7,5,1991,781,1991,212.2258064516129,1991-05-07
8,5,1991,662,1991,213.09677419354838,1991-05-08
9,5,1991,556,1991,213.96774193548387,1991-05-09
10,5,1991,511,1991,214.83870967741936,1991-05-10
11,5,1991,959,1991,215.70967741935485,1991-05-11
12,5,1991,1073,1991,216.58064516129033,1991-05-12
13,5,1991,791,1991,217.4516129032258,1991-05-13
14,5,1991,622,1991,218.32258064516128,1991-05-14
15,5,1991,538,1991,219.19354838709677,1991-05-15
16,5,1991,584,1991,220.06451612903226,1991-05-16
17,5,1991,675,1991,220.93548387096774,1991-05-17
18,5,1991,781,1991,221.80645161290323,1991-05-18
19,5,1991,786,1991,222.67741935483872,1991-05-19
20,5,1991,670,1991,223.5483870967742,1991-05-20
21,5,1991,556,1991,224.41935483870967,1991-05-21
22,5,1991,476,1991,225.29032258064515,1991-05-22
23,5,1991,437,1991,226.16129032258064,1991-05-23
24,5,1991,427,1991,227.03225806451613,1991-05-24
25,5,1991,373,1991,227.90322580645162,1991-05-25
26,5,1991,330,1991,228.7741935483871,1991-05-26
27,5,1991,323,1991,229.6451612903226,1991-05-27
28,5,1991,293,1991,230.51612903225805,1991-05-28
29,5,1991,263,1991,231.38709677419354,1991-05-29
30,5,1991,257,1991,232.25806451612902,1991-05-30
31,5,1991,242,1991,233.1290322580645,1991-05-31
1,6,1991,234,1991,234,1991-06-01
2,6,1991,223,1991,223,1991-06-02
3,6,1991,225,1991,221.66666666666666,1991-06-03
4,6,1991,236,1991,220.33333333333334,1991-06-04
5,6,1991,604,1991,219,1991-06-05
6,6,1991,642,1991,217.66666666666666,1991-06-06
7,6,1991,541,1991,216.33333333333334,1991-06-07
8,6,1991,639,1991,215,1991-06-08
9,6,1991,536,1991,213.66666666666666,1991-06-09
10,6,1991,454,1991,212.33333333333334,1991-06-10
11,6,1991,385,1991,211,1991-06-11
12,6,1991,344,1991,209.66666666666666,1991-06-12
13,6,1991,308,1991,208.33333333333334,1991-06-13
14,6,1991,278,1991,207,1991-06-14
15,6,1991,274,1991,205.66666666666666,1991-06-15
16,6,1991,253,1991,204.33333333333334,1991-06-16
17,6,1991,225,1991,203,1991-06-17
18,6,1991,242,1991,201.66666666666666,1991-06-18
19,6,1991,304,1991,200.33333333333334,1991-06-19
20,6,1991,291,1991,199,1991-06-20
21,6,1991,251,1991,197.66666666666666,1991-06-21
22,6,1991,217,1991,196.33333333333334,1991-06-22
23,6,1991,195,1991,195,1991-06-23
24,6,1991,196,1991,190.5,1991-06-24
25,6,1991,196,1991,186,1991-06-25
26,6,1991,195,1991,181.5,1991-06-26
27,6,1991,177,1991,177,1991-06-27
28,6,1991,356,1991,173.5625,1991-06-28
29,6,1991,471,1991,170.125,1991-06-29
30,6,1991,315,1991,166.6875,1991-06-30
1,7,1991,247,1991,163.25,1991-07-01
2,7,1991,219,1991,159.8125,1991-07-02
3,7,1991,213,1991,156.375,1991-07-03
4,7,1991,189,1991,152.9375,1991-07-04
5,7,1991,180,1991,149.5,1991-07-05
6,7,1991,173,1991,146.0625,1991-07-06
7,7,1991,153,1991,142.625,1991-07-07
8,7,1991,150,1991,139.1875,1991-07-08
9,7,1991,149,1991,135.75,1991-07-09
10,7,1991,144,1991,132.3125,1991-07-10
11,7,1991,139,1991,128.875,1991-07-11
12,7,1991,133,1991,125.4375,1991-07-12
13,7,1991,122,1991,122,1991-07-13
14,7,1991,138,1991,123,1991-07-14
15,7,1991,223,1991,124,1991-07-15
16,7,1991,195,1991,125,1991-07-16
17,7,1991,144,1991,126,1991-07-17
18,7,1991,142,1991,127,1991-07-18
19,7,1991,155,1991,128,1991-07-19
20,7,1991,136,1991,129,1991-07-20
21,7,1991,130,1991,130,1991-07-21
22,7,1991,167,1991,131.25,1991-07-22
23,7,1991,170,1991,132.5,1991-07-23
24,7,1991,136,1991,133.75,1991-07-24
25,7,1991,135,1991,135,1991-07-25
26,7,1991,474,1991,132.77777777777777,1991-07-26
27,7,1991,337,1991,130.55555555555554,1991-07-27
28,7,1991,261,1991,128.33333333333334,1991-07-28
29,7,1991,351,1991,126.11111111111111,1991-07-29
30,7,1991,295,1991,123.88888888888889,1991-07-30
31,7,1991,223,1991,121.66666666666667,1991-07-31
1,8,1991,189,1991,119.44444444444444,1991-08-01
2,8,1991,187,1991,117.22222222222223,1991-08-02
3,8,1991,167,1991,115,1991-08-03
4,8,1991,149,1991,112.77777777777777,1991-08-04
5,8,1991,136,1991,110.55555555555556,1991-08-05
6,8,1991,132,1991,108.33333333333334,1991-08-06
7,8,1991,129,1991,106.11111111111111,1991-08-07
8,8,1991,120,1991,103.88888888888889,1991-08-08
9,8,1991,115,1991,101.66666666666666,1991-08-09
10,8,1991,115,1991,99.44444444444444,1991-08-10
11,8,1991,111,1991,97.22222222222223,1991-08-11
12,8,1991,95,1991,95,1991-08-12
13,8,1991,113,1991,94.6923076923077,1991-08-13
14,8,1991,109,1991,94.38461538461539,1991-08-14
15,8,1991,179,1991,94.07692307692308,1991-08-15
16,8,1991,157,1991,93.76923076923077,1991-08-16
17,8,1991,122,1991,93.46153846153847,1991-08-17
18,8,1991,107,1991,93.15384615384616,1991-08-18
19,8,1991,172,1991,92.84615384615384,1991-08-19
20,8,1991,242,1991,92.53846153846153,1991-08-20
21,8,1991,149,1991,92.23076923076923,1991-08-21
22,8,1991,132,1991,91.92307692307692,1991-08-22
23,8,1991,108,1991,91.61538461538461,1991-08-23
24,8,1991,100,1991,91.3076923076923,1991-08-24
25,8,1991,91,1991,91,1991-08-25
26,8,1991,92,1991,92,1991-08-26
27,8,1991,116,1991,91,1991-08-27
28,8,1991,113,1991,90,1991-08-28
29,8,1991,100,1991,89,1991-08-29
30,8,1991,100,1991,88,1991-08-30
31,8,1991,95,1991,87,1991-08-31
1,9,1991,93,1991,86,1991-09-01
2,9,1991,84,1991,84,1991-09-02
3,9,1991,84,1991,84,1991-09-03
4,9,1991,83,1991,83,1991-09-04
5,9,1991,82,1991,82,1991-09-05
6,9,1991,81,1991,81,1991-09-06
7,9,1991,81,1991,81,1991-09-07
8,9,1991,81,1991,81,1991-09-08
9,9,1991,82,1991,81,1991-09-09
10,9,1991,81,1991,81,1991-09-10
11,9,1991,81,1991,81,1991-09-11
12,9,1991,82,1991,81,1991-09-12
13,9,1991,86,1991,81,1991-09-13
14,9,1991,87,1991,81,1991-09-14
15,9,1991,86,1991,81,1991-09-15
16,9,1991,88,1991,81,1991-09-16
17,9,1991,85,1991,81,1991-09-17
18,9,1991,84,1991,81,1991-09-18
19,9,1991,81,1991,81,1991-09-19
20,9,1991,79,1991,79,1991-09-20
21,9,1991,80,1991,80,1991-09-21
22,9,1991,80,1991,80,1991-09-22
23,9,1991,82,1991,82,1991-09-23
24,9,1991,182,1991,90.6,1991-09-24
25,9,1991,177,1991,93.5,1991-09-25
26,9,1991,122,1991,96.4,1991-09-26
27,9,1991,104,1991,99.3,1991-09-27
28,9,1991,119,1991,102.2,1991-09-28
29,9,1991,132,1991,105.1,1991-09-29
30,9,1991,108,1991,108,1991-09-30
1,10,1991,155,1991,107.125,1991-10-01
2,10,1991,282,1991,106.25,1991-10-02
3,10,1991,207,1991,105.375,1991-10-03
4,10,1991,153,1991,104.5,1991-10-04
5,10,1991,124,1991,103.625,1991-10-05
6,10,1991,107,1991,102.75,1991-10-06
7,10,1991,104,1991,101.875,1991-10-07
8,10,1991,101,1991,101,1991-10-08
9,10,1991,135,1991,99.25,1991-10-09
10,10,1991,116,1991,97.5,1991-10-10
11,10,1991,99,1991,95.75,1991-10-11
12,10,1991,94,1991,94,1991-10-12
13,10,1991,124,1991,95.5,1991-10-13
14,10,1991,225,1991,97,1991-10-14
15,10,1991,245,1991,98.5,1991-10-15
16,10,1991,378,1991,100,1991-10-16
17,10,1991,308,1991,101.5,1991-10-17
18,10,1991,240,1991,103,1991-10-18
19,10,1991,796,1991,104.5,1991-10-19
20,10,1991,996,1991,106,1991-10-20
21,10,1991,833,1991,107.5,1991-10-21
22,10,1991,584,1991,109,1991-10-22
23,10,1991,464,1991,110.5,1991-10-23
24,10,1991,351,1991,112,1991-10-24
25,10,1991,297,1991,113.5,1991-10-25
26,10,1991,253,1991,115,1991-10-26
27,10,1991,225,1991,116.5,1991-10-27
28,10,1991,193,1991,118,1991-10-28
29,10,1991,177,1991,119.5,1991-10-29
30,10,1991,160,1991,121,1991-10-30
31,10,1991,155,1991,122.5,1991-10-31
1,11,1991,145,1991,124,1991-11-01
2,11,1991,138,1991,125.5,1991-11-02
3,11,1991,127,1991,127,1991-11-03
4,11,1991,124,1991,124,1991-11-04
5,11,1991,359,1991,137.7,1991-11-05
6,11,1991,657,1991,151.4,1991-11-06
7,11,1991,479,1991,165.1,1991-11-07
8,11,1991,376,1991,178.8,1991-11-08
9,11,1991,317,1991,192.5,1991-11-09
10,11,1991,306,1991,206.2,1991-11-10
11,11,1991,308,1991,219.89999999999998,1991-11-11
12,11,1991,271,1991,233.60000000000002,1991-11-12
13,11,1991,257,1991,247.3,1991-11-13
14,11,1991,261,1991,261,1991-11-14
15,11,1991,622,1991,257.8936170212766,1991-11-15
16,11,1991,584,1991,254.7872340425532,1991-11-16
17,11,1991,1199,1991,251.68085106382978,1991-11-17
18,11,1991,1007,1991,248.5744680851064,1991-11-18
19,11,1991,727,1991,245.46808510638297,1991-11-19
20,11,1991,880,1991,242.36170212765958,1991-11-20
21,11,1991,1665,1991,239.25531914893617,1991-11-21
22,11,1991,1940,1991,236.14893617021278,1991-11-22
23,11,1991,1692,1991,233.04255319148936,1991-11-23
24,11,1991,1311,1991,229.93617021276594,1991-11-24
25,11,1991,1176,1991,226.82978723404256,1991-11-25
26,11,1991,1020,1991,223.72340425531917,1991-11-26
27,11,1991,841,1991,220.61702127659575,1991-11-27
28,11,1991,709,1991,217.51063829787233,1991-11-28
29,11,1991,612,1991,214.40425531914894,1991-11-29
30,11,1991,523,1991,211.29787234042553,1991-11-30
1,12,1991,456,1991,208.1914893617021,1991-12-01
2,12,1991,415,1991,205.08510638297872,1991-12-02
3,12,1991,385,1991,201.97872340425533,1991-12-03
4,12,1991,356,1991,198.87234042553192,1991-12-04
5,12,1991,339,1991,195.7659574468085,1991-12-05
6,12,1991,317,1991,192.6595744680851,1991-12-06
7,12,1991,304,1991,189.55319148936172,1991-12-07
8,12,1991,282,1991,186.4468085106383,1991-12-08
9,12,1991,271,1991,183.3404255319149,1991-12-09
10,12,1991,245,1991,180.2340425531915,1991-12-10
11,12,1991,247,1991,177.12765957446808,1991-12-11
12,12,1991,225,1991,174.02127659574467,1991-12-12
13,12,1991,231,1991,170.91489361702128,1991-12-13
14,12,1991,223,1991,167.80851063829786,1991-12-14
15,12,1991,217,1991,164.70212765957447,1991-12-15
16,12,1991,217,1991,161.59574468085106,1991-12-16
17,12,1991,207,1991,158.48936170212767,1991-12-17
18,12,1991,191,1991,155.38297872340425,1991-12-18
19,12,1991,173,1991,152.27659574468086,1991-12-19
20,12,1991,175,1991,149.17021276595744,1991-12-20
21,12,1991,175,1991,146.06382978723406,1991-12-21
22,12,1991,162,1991,142.95744680851067,1991-12-22
23,12,1991,158,1991,139.85106382978722,1991-12-23
24,12,1991,165,1991,136.74468085106383,1991-12-24
25,12,1991,150,1991,133.63829787234042,1991-12-25
26,12,1991,138,1991,130.53191489361703,1991-12-26
27,12,1991,130,1991,127.42553191489361,1991-12-27
28,12,1991,129,1991,124.31914893617022,1991-12-28
29,12,1991,122,1991,121.2127659574468,1991-12-29
30,12,1991,117,1991,117,1991-12-30
31,12,1991,115,1991,115,1991-12-31
1,1,1992,122,1992,114.66666666666667,1992-01-01
2,1,1992,124,1992,114.33333333333333,1992-01-02
3,1,1992,117,1992,114,1992-01-03
4,1,1992,114,1992,113.66666666666667,1992-01-04
5,1,1992,116,1992,113.33333333333333,1992-01-05
6,1,1992,113,1992,113,1992-01-06
7,1,1992,113,1992,112.33333333333333,1992-01-07
8,1,1992,114,1992,111.66666666666667,1992-01-08
9,1,1992,111,1992,111,1992-01-09
10,1,1992,117,1992,110.23076923076923,1992-01-10
11,1,1992,129,1992,109.46153846153847,1992-01-11
12,1,1992,139,1992,108.6923076923077,1992-01-12
13,1,1992,141,1992,107.92307692307692,1992-01-13
14,1,1992,134,1992,107.15384615384616,1992-01-14
15,1,1992,125,1992,106.38461538461539,1992-01-15
16,1,1992,119,1992,105.61538461538461,1992-01-16
17,1,1992,114,1992,104.84615384615384,1992-01-17
18,1,1992,114,1992,104.07692307692308,1992-01-18
19,1,1992,105,1992,103.3076923076923,1992-01-19
20,1,1992,102,1992,102,1992-01-20
21,1,1992,104,1992,101.76923076923077,1992-01-21
22,1,1992,101,1992,101,1992-01-22
23,1,1992,102,1992,100.5,1992-01-23
24,1,1992,102,1992,100,1992-01-24
25,1,1992,101,1992,99.5,1992-01-25
26,1,1992,99,1992,99,1992-01-26
27,1,1992,99,1992,97.66666666666667,1992-01-27
28,1,1992,98,1992,96.33333333333333,1992-01-28
29,1,1992,95,1992,95,1992-01-29
30,1,1992,97,1992,96.2,1992-01-30
31,1,1992,97,1992,97,1992-01-31
1,2,1992,101,1992,98.6,1992-02-01
2,2,1992,104,1992,99.8,1992-02-02
3,2,1992,101,1992,101,1992-02-03
4,2,1992,102,1992,102,1992-02-04
5,2,1992,107,1992,104,1992-02-05
6,2,1992,105,1992,105,1992-02-06
7,2,1992,107,1992,107,1992-02-07
8,2,1992,117,1992,107,1992-02-08
9,2,1992,124,1992,107,1992-02-09
10,2,1992,130,1992,107,1992-02-10
11,2,1992,225,1992,107,1992-02-11
12,2,1992,301,1992,107,1992-02-12
13,2,1992,280,1992,107,1992-02-13
14,2,1992,273,1992,107,1992-02-14
15,2,1992,301,1992,107,1992-02-15
16,2,1992,284,1992,107,1992-02-16
17,2,1992,312,1992,107,1992-02-17
18,2,1992,340,1992,107,1992-02-18
19,2,1992,286,1992,107,1992-02-19
20,2,1992,244,1992,107,1992-02-20
21,2,1992,211,1992,107,1992-02-21
22,2,1992,190,1992,107,1992-02-22
23,2,1992,176,1992,107,1992-02-23
24,2,1992,161,1992,107,1992-02-24
25,2,1992,146,1992,107,1992-02-25
26,2,1992,139,1992,107,1992-02-26
27,2,1992,135,1992,107,1992-02-27
28,2,1992,127,1992,107,1992-02-28
29,2,1992,120,1992,107,1992-02-29
1,3,1992,110,1992,107,1992-03-01
2,3,1992,107,1992,107,1992-03-02
3,3,1992,107,1992,105,1992-03-03
4,3,1992,107,1992,103,1992-03-04
5,3,1992,101,1992,101,1992-03-05
6,3,1992,105,1992,100,1992-03-06
7,3,1992,104,1992,99,1992-03-07
8,3,1992,99,1992,98,1992-03-08
9,3,1992,98,1992,97,1992-03-09
10,3,1992,97,1992,96,1992-03-10
11,3,1992,95,1992,95,1992-03-11
12,3,1992,95,1992,94.33333333333333,1992-03-12
13,3,1992,93,1992,93,1992-03-13
14,3,1992,93,1992,93,1992-03-14
15,3,1992,95,1992,92.33333333333333,1992-03-15
16,3,1992,93,1992,91.66666666666667,1992-03-16
17,3,1992,91,1992,91,1992-03-17
18,3,1992,87,1992,87,1992-03-18
19,3,1992,85,1992,85,1992-03-19
20,3,1992,82,1992,82,1992-03-20
21,3,1992,82,1992,82,1992-03-21
22,3,1992,91,1992,91,1992-03-22
23,3,1992,125,1992,98.77777777777777,1992-03-23
24,3,1992,111,1992,104.37037037037037,1992-03-24
25,3,1992,736,1992,109.96296296296296,1992-03-25
26,3,1992,768,1992,115.55555555555556,1992-03-26
27,3,1992,761,1992,121.14814814814815,1992-03-27
28,3,1992,778,1992,126.74074074074073,1992-03-28
29,3,1992,803,1992,132.33333333333331,1992-03-29
30,3,1992,694,1992,137.92592592592592,1992-03-30
31,3,1992,586,1992,143.5185185185185,1992-03-31
1,4,1992,572,1992,149.11111111111111,1992-04-01
2,4,1992,776,1992,154.7037037037037,1992-04-02
3,4,1992,614,1992,160.2962962962963,1992-04-03
4,4,1992,524,1992,165.88888888888889,1992-04-04
5,4,1992,520,1992,171.48148148148147,1992-04-05
6,4,1992,536,1992,177.07407407407408,1992-04-06
7,4,1992,614,1992,182.66666666666666,1992-04-07
8,4,1992,515,1992,188.25925925925927,1992-04-08
9,4,1992,432,1992,193.85185185185185,1992-04-09
10,4,1992,376,1992,199.44444444444446,1992-04-10
11,4,1992,332,1992,205.037037037037,1992-04-11
12,4,1992,312,1992,210.62962962962962,1992-04-12
13,4,1992,284,1992,216.22222222222223,1992-04-13
14,4,1992,261,1992,221.8148148148148,1992-04-14
15,4,1992,242,1992,227.4074074074074,1992-04-15
16,4,1992,233,1992,233,1992-04-16
17,4,1992,319,1992,228.3,1992-04-17
18,4,1992,351,1992,223.6,1992-04-18
19,4,1992,321,1992,218.9,1992-04-19
